voter_id,precinct,party,age,gender,ethnicity,mail_ballot_status,vote_history_2016,vote_history_2018,vote_history_2020,vote_history_2022,vote_history_2024
CA10002093,0725007,N,33,M,W,Y,Y,Y,Y,Y,Y
CA10002094,0720013,D,32,M,H,N,N,N,N,N,N
CA10002095,0725009,N,20,F,W,Y,Y,Y,Y,Y,Y
CA10002096,0725012,D,65,F,W,Y,N,N,N,N,N
CA10002097,0725008,D,18,M,W,Y,N,N,Y,Y,N
CA10002098,0200029,N,21,M,H,Y,Y,Y,N,N,N
CA10002099,0710050,R,74,F,A,Y,N,N,Y,Y,N
CA10002100,0725011,D,74,M,W,Y,N,N,N,N,Y
CA10002101,0200048,R,37,M,B,N,N,Y,Y,N,Y
CA10002102,0725011,D,44,M,H,N,Y,N,Y,N,Y
CA10002103,0720026,D,69,F,H,Y,Y,Y,Y,Y,Y
CA10002104,0720019,D,35,M,O,Y,N,N,Y,N,Y
CA10002105,0725010,D,29,F,B,Y,N,N,N,Y,N
CA10002106,0200122,N,62,F,W,Y,N,Y,N,Y,N
CA10002107,0725002,D,22,M,H,Y,Y,Y,Y,Y,Y
CA10002108,0250052,D,60,M,H,Y,Y,Y,Y,Y,Y
CA10002109,0725001,D,19,M,W,Y,N,N,N,N,N
CA10002110,0720030,D,37,F,H,Y,Y,N,N,N,Y
CA10002111,0720019,D,31,M,B,N,N,N,Y,N,Y
CA10002112,0720020,N,84,M,W,Y,Y,Y,Y,Y,N
CA10002113,0720015,R,50,M,W,Y,Y,Y,Y,Y,Y
CA10002114,0710050,D,83,M,W,Y,Y,Y,N,Y,N
CA10002115,0720013,D,52,F,W,Y,N,Y,N,Y,Y
CA10002116,0250052,R,77,M,H,Y,N,N,Y,Y,Y
CA10002117,0200029,R,58,M,W,N,N,N,Y,N,N
CA10002118,0100134,D,78,M,H,Y,Y,Y,Y,Y,Y
CA10002119,0720022,N,76,F,B,Y,N,Y,Y,Y,Y
CA10002120,0720016,R,18,F,W,Y,Y,Y,N,N,Y
CA10002121,0725005,N,80,M,H,Y,Y,Y,Y,Y,N
CA10002122,0725001,D,72,F,H,Y,Y,Y,N,Y,N
CA10002123,0720021,N,55,M,H,Y,N,Y,Y,Y,Y
CA10002124,0200136,R,54,F,O,Y,N,Y,Y,Y,N
CA10002125,0200117,D,27,F,W,Y,Y,Y,N,Y,Y
CA10002126,0200122,N,81,F,W,N,N,Y,Y,Y,Y
CA10002127,0200136,N,19,M,W,Y,N,N,N,N,N
CA10002128,0720027,D,44,M,W,Y,Y,Y,Y,Y,Y
CA10002129,0720028,D,50,M,O,N,N,N,N,N,N
CA10002130,0100250,R,29,F,B,Y,N,Y,Y,N,Y
CA10002131,0720013,N,39,U,W,Y,Y,Y,Y,Y,Y
CA10002132,0720017,D,24,M,H,N,Y,Y,Y,N,Y
CA10002133,0720023,D,69,U,W,Y,Y,Y,N,Y,Y
CA10002134,0250052,N,43,F,W,Y,Y,Y,Y,Y,Y
CA10002135,0720025,D,18,F,W,N,N,N,N,N,N
CA10002136,0200048,N,41,F,W,Y,Y,N,N,N,N
CA10002137,0720018,N,39,F,H,Y,N,Y,Y,N,N
CA10002138,0725010,D,56,F,A,N,N,N,N,N,N
CA10002139,0200117,D,62,F,B,Y,N,Y,N,Y,Y
CA10002140,0720024,N,35,M,W,N,Y,Y,Y,Y,Y
CA10002141,0725003,D,31,M,W,Y,N,N,Y,N,Y
CA10002142,0725013,R,70,F,W,N,N,Y,Y,N,N
CA10002143,0200142,N,69,M,W,Y,Y,N,N,Y,N
CA10002144,0725003,N,28,F,O,Y,Y,N,N,N,N
CA10002145,0720021,N,48,F,W,Y,Y,Y,Y,Y,Y
CA10002146,0720023,N,55,M,H,Y,N,N,Y,Y,Y
CA10002147,0710053,D,74,M,B,N,Y,N,N,N,Y
CA10002148,0720014,D,68,M,W,N,Y,Y,N,N,Y
CA10002149,0720015,D,23,M,H,Y,Y,Y,Y,Y,Y
CA10002150,0725002,N,24,F,H,Y,N,Y,Y,N,N
CA10002151,0725003,D,68,F,W,N,Y,N,Y,Y,Y
CA10002152,0200142,R,42,M,W,Y,Y,Y,N,Y,N
CA10002153,0100250,R,51,F,A,N,Y,Y,N,Y,Y
CA10002154,0725009,D,54,U,H,N,N,N,N,N,Y
CA10002155,0720030,N,70,F,A,Y,Y,Y,Y,Y,Y
CA10002156,0720015,R,50,M,W,N,Y,N,N,N,Y
CA10002157,0250047,D,52,F,H,Y,N,N,N,N,N
CA10002158,0725016,N,81,M,O,Y,N,N,Y,N,N
CA10002159,0720022,D,83,F,W,Y,N,Y,Y,Y,Y
CA10002160,0720011,R,73,U,H,Y,Y,Y,N,N,N
CA10002161,0725008,D,40,F,W,Y,Y,Y,Y,Y,N
CA10002162,0250047,D,23,F,W,N,N,Y,N,N,N
CA10002163,0725004,D,18,M,B,Y,Y,Y,Y,Y,Y
CA10002164,0725002,D,56,U,W,Y,Y,Y,Y,N,Y
CA10002165,0710051,D,47,F,H,Y,N,Y,Y,N,N
CA10002166,0710050,D,63,F,W,N,N,N,N,N,N
CA10002167,0720016,R,62,M,W,N,Y,Y,N,Y,Y
CA10002168,0710051,D,73,U,H,N,N,N,N,Y,N
CA10002169,0720014,D,63,M,H,Y,N,N,Y,Y,N
CA10002170,0720021,R,49,M,W,Y,Y,Y,N,N,N
CA10002171,0725010,D,39,F,W,Y,Y,Y,Y,Y,N
CA10002172,0720017,R,19,F,B,N,Y,N,Y,Y,N
CA10002173,0720030,N,27,M,W,N,Y,Y,Y,Y,Y
CA10002174,0200130,D,71,M,H,N,Y,Y,Y,Y,Y
CA10002175,0720025,D,57,F,A,Y,Y,Y,Y,Y,Y
CA10002176,0100267,D,36,F,H,Y,Y,Y,Y,Y,Y
CA10002177,0725001,D,32,F,W,Y,Y,Y,N,Y,Y
CA10002178,0710050,N,65,M,H,Y,N,N,N,N,N
CA10002179,0200121,N,20,M,H,N,Y,Y,Y,N,N
CA10002180,0720020,R,38,F,H,Y,Y,Y,Y,Y,Y
CA10002181,0200121,D,49,M,A,Y,N,N,N,N,N
CA10002182,0720028,D,75,F,W,Y,N,Y,Y,Y,N
CA10002183,0710052,N,24,M,O,Y,Y,Y,Y,Y,Y
CA10002184,0250052,D,57,F,A,Y,Y,Y,Y,Y,Y
CA10002185,0100134,D,44,M,H,Y,Y,N,N,N,Y
CA10002186,0720024,D,23,M,W,Y,Y,Y,Y,N,Y
CA10002187,0720016,D,30,F,W,N,Y,Y,Y,Y,Y
CA10002188,0725009,R,27,F,H,Y,N,N,Y,N,Y
CA10002189,0725004,D,29,F,H,Y,N,N,N,N,N
CA10002190,0720019,N,41,M,W,Y,Y,Y,Y,N,N
CA10002191,0720019,R,52,F,A,Y,Y,Y,Y,Y,Y
CA10002192,0720015,D,32,F,W,Y,Y,Y,Y,N,Y
CA10002193,0725001,N,62,M,H,Y,Y,Y,Y,Y,N
CA10002194,0725010,D,82,F,H,Y,N,N,Y,N,N
CA10002195,0725011,N,46,F,W,N,Y,Y,N,N,N
CA10002196,0100267,R,35,M,H,N,N,N,N,N,N
CA10002197,0200147,N,72,M,W,Y,Y,Y,Y,Y,Y
CA10002198,0725004,D,65,M,W,Y,Y,Y,Y,N,Y
CA10002199,0725015,N,67,M,W,N,N,N,N,Y,N
CA10002200,0710049,D,21,M,W,Y,N,Y,N,N,Y
CA10002201,0200147,D,36,F,H,Y,Y,N,N,Y,N
CA10002202,0200048,D,51,M,H,Y,N,Y,Y,Y,Y
CA10002203,0720025,R,20,M,W,Y,N,N,N,N,Y
CA10002204,0720025,D,84,F,H,N,Y,N,N,Y,Y
CA10002205,0200121,N,33,M,W,Y,Y,Y,N,Y,N
CA10002206,0100134,N,27,F,H,Y,N,N,Y,Y,N
CA10002207,0200121,R,77,U,W,Y,N,N,N,Y,N
CA10002208,0250052,N,82,M,W,Y,N,N,N,N,N
CA10002209,0200142,D,24,M,W,Y,N,N,N,N,N
CA10002210,0720016,R,42,M,W,N,Y,N,N,N,Y
CA10002211,0720011,D,25,M,H,Y,N,Y,N,N,Y
CA10002212,0725014,D,48,F,A,Y,N,Y,N,N,Y
CA10002213,0200136,N,61,M,H,Y,Y,Y,Y,N,Y
CA10002214,0725015,N,81,F,A,Y,Y,N,N,N,N
CA10002215,0720026,N,47,F,W,Y,Y,Y,Y,Y,Y
CA10002216,0725011,D,49,M,H,Y,Y,N,Y,N,Y
CA10002217,0725006,D,57,M,H,Y,Y,Y,N,N,N
CA10002218,0200147,D,31,F,H,Y,N,N,N,N,N
CA10002219,0250052,R,78,M,W,Y,Y,Y,Y,Y,N
CA10002220,0200147,N,34,F,H,Y,N,Y,N,N,N
CA10002221,0725013,D,70,F,W,N,N,N,Y,N,Y
CA10002222,0710053,N,39,M,O,N,N,N,N,N,N
CA10002223,0725010,N,18,F,W,Y,N,N,Y,N,Y
CA10002224,0720013,N,53,M,H,Y,Y,Y,Y,Y,Y
CA10002225,0100267,N,57,F,W,Y,N,N,N,N,N
CA10002226,0200048,D,27,M,W,N,N,Y,N,N,Y
CA10002227,0710050,N,66,F,W,Y,N,N,N,N,Y
CA10002228,0200117,D,50,M,W,N,N,N,N,N,N
CA10002229,0720011,R,53,F,A,Y,Y,Y,Y,Y,Y
CA10002230,0720011,D,84,F,W,N,Y,Y,N,Y,Y
CA10002231,0710051,D,22,F,H,N,Y,Y,N,Y,N
CA10002232,0720027,N,61,M,W,Y,N,N,Y,N,N
CA10002233,0720025,D,65,F,A,N,N,N,N,N,N
CA10002234,0720019,N,59,M,H,Y,N,N,N,Y,N
CA10002235,0100267,D,61,M,W,Y,N,N,N,N,N
CA10002236,0720025,N,73,M,W,Y,Y,Y,Y,N,N
CA10002237,0725016,N,24,M,W,N,Y,Y,N,N,Y
CA10002238,0725007,N,31,M,W,Y,Y,Y,N,Y,N
CA10002239,0100250,D,30,M,H,Y,N,Y,Y,Y,N
CA10002240,0725002,N,84,M,A,N,N,N,Y,N,N
CA10002241,0720028,D,47,F,W,Y,Y,N,N,Y,Y
CA10002242,0725006,D,39,F,H,Y,N,Y,Y,N,Y
CA10002243,0720012,D,80,M,W,Y,N,N,N,N,N
CA10002244,0725003,N,49,F,W,N,Y,Y,Y,Y,Y
CA10002245,0100250,D,28,F,W,N,Y,Y,N,N,Y
CA10002246,0725003,D,65,M,A,Y,N,N,N,Y,N
CA10002247,0200136,D,42,F,W,Y,Y,N,Y,N,N
CA10002248,0725007,R,47,M,W,Y,N,N,N,Y,N
CA10002249,0200029,N,46,F,A,Y,N,Y,N,Y,Y
CA10002250,0710050,N,74,F,H,N,N,N,N,Y,Y
CA10002251,0725011,D,65,F,H,Y,N,N,N,Y,Y
CA10002252,0725009,N,50,F,A,Y,N,N,N,N,N
CA10002253,0200136,D,79,M,W,Y,Y,Y,Y,Y,Y
CA10002254,0725011,R,25,F,W,Y,Y,Y,Y,Y,Y
CA10002255,0725008,D,37,M,W,Y,Y,N,Y,Y,Y
CA10002256,0200147,R,34,F,W,Y,Y,N,Y,N,Y
CA10002257,0725016,D,28,M,H,Y,N,N,N,N,Y
CA10002258,0720030,D,69,F,O,N,Y,N,Y,Y,Y
CA10002259,0720017,N,27,M,W,Y,N,N,N,Y,Y
CA10002260,0725008,N,70,M,H,Y,N,N,N,Y,N
CA10002261,0720017,N,65,M,H,Y,Y,Y,Y,Y,Y
CA10002262,0720023,N,54,F,W,Y,N,N,N,N,Y
CA10002263,0200048,R,29,F,W,Y,Y,N,Y,N,Y
CA10002264,0725009,D,61,M,W,N,N,Y,N,N,Y
CA10002265,0725009,D,39,F,W,Y,N,N,N,N,N
CA10002266,0720018,N,57,F,A,Y,Y,Y,Y,Y,N
CA10002267,0200136,N,83,M,W,N,N,N,N,N,N
CA10002268,0725011,D,64,F,H,Y,N,Y,N,N,N
CA10002269,0725007,D,27,F,O,Y,Y,Y,N,N,N
CA10002270,0720014,D,40,M,W,Y,N,N,N,N,N
CA10002271,0100267,D,25,U,B,Y,Y,Y,Y,Y,N
CA10002272,0200142,D,65,F,H,Y,Y,Y,Y,N,Y
CA10002273,0200136,N,42,M,O,Y,Y,Y,Y,N,Y
CA10002274,0200029,D,59,M,W,Y,N,N,N,N,Y
CA10002275,0725009,N,64,F,W,Y,N,N,N,N,N
CA10002276,0720011,D,41,F,W,Y,N,N,Y,Y,Y
CA10002277,0725001,D,31,M,O,N,N,N,N,N,Y
CA10002278,0725015,D,85,F,W,Y,Y,Y,Y,Y,Y
CA10002279,0725005,D,81,M,H,Y,Y,Y,Y,Y,Y
CA10002280,0725002,N,81,F,B,N,Y,Y,Y,Y,Y
CA10002281,0725002,N,81,M,W,Y,Y,Y,Y,Y,N
CA10002282,0725016,N,61,F,H,Y,Y,Y,Y,Y,Y
CA10002283,0725007,D,23,M,O,Y,N,Y,N,N,N
CA10002284,0725013,N,23,M,W,Y,N,N,N,N,N
CA10002285,0720020,D,69,F,H,Y,N,Y,N,N,N
CA10002286,0720013,N,68,U,W,Y,N,Y,Y,Y,Y
CA10002287,0720023,D,83,F,W,Y,N,N,N,N,N
CA10002288,0720016,D,24,M,W,Y,N,Y,Y,Y,N
CA10002289,0720016,D,53,F,W,Y,Y,N,N,N,Y
CA10002290,0720013,D,50,F,W,Y,N,N,N,N,N
CA10002291,0720029,D,33,M,H,N,N,N,N,N,N
CA10002292,0725009,N,78,M,W,Y,N,Y,N,Y,N
CA10002293,0720024,D,84,M,H,Y,N,N,N,N,N
CA10002294,0725011,D,41,F,W,Y,N,N,N,Y,N
CA10002295,0250052,D,73,F,W,Y,N,N,N,Y,Y
CA10002296,0100250,D,69,M,H,Y,N,Y,Y,Y,Y
CA10002297,0710049,N,43,M,W,Y,N,N,N,N,N
CA10002298,0710052,D,76,U,W,Y,N,Y,N,N,N
CA10002299,0720020,N,33,F,H,N,N,N,N,N,N
CA10002300,0200048,D,63,F,W,N,N,N,N,N,N
CA10002301,0200029,D,44,M,W,Y,Y,Y,Y,Y,Y
CA10002302,0720022,D,37,M,W,Y,Y,Y,Y,Y,Y
CA10002303,0720016,N,24,F,W,Y,Y,Y,Y,Y,Y
CA10002304,0100134,D,44,M,W,N,Y,Y,Y,Y,Y
CA10002305,0720017,N,80,M,W,Y,Y,Y,Y,Y,Y
CA10002306,0720019,N,52,F,H,N,N,Y,Y,Y,Y
CA10002307,0725016,D,56,F,W,N,Y,N,N,Y,N
CA10002308,0200136,D,82,M,W,Y,N,N,N,N,N
CA10002309,0725004,R,49,F,H,Y,N,N,Y,Y,Y
CA10002310,0720030,N,68,F,W,N,Y,Y,Y,Y,Y
CA10002311,0200117,D,30,F,W,Y,Y,Y,N,Y,Y
CA10002312,0725011,R,61,M,W,Y,N,N,N,N,N
CA10002313,0725004,D,78,M,W,Y,N,N,Y,Y,Y
CA10002314,0710051,D,44,F,W,Y,N,N,N,N,N
CA10002315,0200136,D,18,F,W,Y,N,Y,N,N,Y
CA10002316,0250052,N,77,F,O,N,Y,N,N,Y,N
CA10002317,0725001,N,48,F,H,Y,N,Y,Y,N,Y
CA10002318,0720017,N,31,M,W,Y,N,N,N,N,N
CA10002319,0725001,D,58,M,A,N,N,Y,Y,N,N
CA10002320,0725015,N,80,F,W,N,N,Y,Y,Y,N
CA10002321,0725011,N,33,F,W,Y,Y,Y,N,Y,Y
CA10002322,0200121,N,69,F,O,N,N,Y,N,N,Y
CA10002323,0725014,D,49,U,W,Y,Y,Y,Y,N,Y
CA10002324,0725007,D,69,M,W,Y,Y,Y,Y,Y,Y
CA10002325,0100267,D,31,M,W,Y,N,N,N,Y,Y
CA10002326,0720025,N,58,F,W,N,Y,N,N,N,N
CA10002327,0720029,N,74,M,W,Y,N,N,N,N,N
CA10002328,0720030,N,23,F,W,N,Y,Y,Y,Y,Y
CA10002329,0725010,R,18,M,W,Y,N,Y,Y,Y,N
CA10002330,0725016,D,46,M,H,N,N,N,N,N,N
CA10002331,0250047,D,19,F,A,Y,Y,Y,N,N,N
CA10002332,0725014,D,83,M,H,Y,N,Y,N,Y,Y
CA10002333,0725011,D,26,M,W,N,N,N,Y,N,N
CA10002334,0725012,D,39,M,H,Y,N,Y,Y,Y,Y
CA10002335,0720028,D,36,F,H,Y,N,N,N,N,N
CA10002336,0720015,D,45,M,H,Y,Y,Y,N,N,N
CA10002337,0725010,D,61,M,W,Y,N,Y,Y,Y,N
CA10002338,0720026,D,45,M,B,Y,Y,Y,N,Y,Y
CA10002339,0720016,D,35,M,B,Y,Y,Y,Y,N,N
CA10002340,0720020,R,44,F,W,Y,Y,Y,N,Y,Y
CA10002341,0100134,N,79,M,O,Y,Y,Y,Y,Y,Y
CA10002342,0725015,D,71,M,W,Y,Y,Y,Y,Y,Y
CA10002343,0720016,D,46,M,A,Y,Y,Y,Y,Y,N
CA10002344,0200121,D,28,M,W,N,N,N,Y,N,N
CA10002345,0100267,D,80,F,W,Y,Y,N,Y,Y,Y
CA10002346,0200048,D,65,F,W,Y,N,N,Y,Y,Y
CA10002347,0720013,R,26,F,H,Y,Y,N,N,Y,Y
CA10002348,0720019,D,21,F,W,N,Y,Y,N,N,Y
CA10002349,0720015,D,47,F,H,N,Y,Y,Y,Y,Y
CA10002350,0725016,D,79,M,A,Y,Y,N,Y,Y,Y
CA10002351,0200029,D,29,M,W,Y,Y,Y,N,Y,Y
CA10002352,0710049,N,76,M,B,Y,Y,Y,Y,Y,Y
CA10002353,0720028,N,27,M,A,Y,Y,Y,Y,N,Y
CA10002354,0720027,D,59,M,W,Y,Y,N,N,Y,Y
CA10002355,0725016,D,19,M,W,Y,N,N,N,N,Y
CA10002356,0725015,R,28,F,W,Y,Y,Y,Y,Y,Y
CA10002357,0720013,D,81,F,W,Y,Y,Y,N,N,N
CA10002358,0725006,D,74,F,W,Y,Y,Y,Y,Y,Y
CA10002359,0720021,D,64,F,H,Y,Y,Y,Y,Y,N
CA10002360,0720017,N,75,M,H,Y,Y,Y,N,Y,Y
CA10002361,0250052,N,82,M,B,Y,N,N,N,Y,N
CA10002362,0720014,D,71,M,W,Y,N,N,N,N,N
CA10002363,0720025,R,70,F,W,Y,N,N,N,Y,Y
CA10002364,0725003,R,70,M,W,Y,Y,N,N,Y,N
CA10002365,0720020,D,48,U,W,Y,Y,Y,N,Y,N
CA10002366,0200142,N,43,M,W,Y,N,N,N,N,N
CA10002367,0100250,D,69,F,A,N,N,N,N,N,N
CA10002368,0720017,D,62,F,W,Y,N,Y,Y,Y,Y
CA10002369,0720022,D,24,M,W,N,N,N,N,N,N
CA10002370,0710050,D,32,U,H,Y,N,Y,N,N,N
CA10002371,0725013,D,59,M,W,N,N,Y,N,Y,N
CA10002372,0720019,D,85,F,W,Y,N,Y,N,N,Y
CA10002373,0200048,N,22,F,W,N,N,N,N,N,N
CA10002374,0725004,R,78,F,H,Y,N,Y,Y,Y,Y
CA10002375,0720011,D,64,F,W,Y,N,N,N,N,N
CA10002376,0725010,R,82,M,W,N,N,Y,Y,Y,Y
CA10002377,0200136,D,38,F,H,Y,Y,Y,Y,N,Y
CA10002378,0720023,D,35,F,H,Y,N,Y,Y,Y,Y
CA10002379,0200121,N,39,M,H,Y,Y,N,Y,N,Y
CA10002380,0725011,N,55,F,B,Y,N,N,N,N,Y
CA10002381,0720027,R,68,F,H,Y,N,N,Y,N,Y
CA10002382,0720023,D,52,F,W,Y,Y,N,Y,Y,N
CA10002383,0720023,D,79,F,W,Y,Y,Y,Y,Y,Y
CA10002384,0200130,R,47,F,B,Y,Y,Y,N,Y,Y
CA10002385,0200142,D,31,M,B,Y,Y,Y,Y,Y,Y
CA10002386,0720020,D,54,F,O,N,N,N,N,N,Y
CA10002387,0720011,R,56,F,W,Y,Y,Y,Y,Y,N
CA10002388,0200048,R,56,F,B,N,N,N,N,N,N
CA10002389,0720022,R,51,M,H,Y,N,N,Y,Y,Y
CA10002390,0720016,N,78,M,A,Y,N,N,N,N,Y
CA10002391,0720028,D,46,M,W,Y,Y,Y,Y,Y,Y
CA10002392,0200029,D,54,M,W,Y,Y,Y,Y,N,Y
CA10002393,0725006,D,35,M,W,Y,Y,Y,Y,Y,Y
CA10002394,0710052,D,25,F,H,Y,Y,N,Y,Y,Y
CA10002395,0200048,N,80,U,W,Y,N,N,N,N,Y
CA10002396,0710049,R,60,F,O,N,Y,Y,Y,Y,Y
CA10002397,0725003,D,59,F,H,Y,N,N,N,N,N
CA10002398,0725012,R,39,M,A,Y,N,N,N,Y,N
CA10002399,0720028,D,22,F,H,Y,N,Y,N,N,Y
CA10002400,0720023,R,59,M,H,Y,N,Y,Y,Y,Y
CA10002401,0725007,D,25,F,W,Y,N,N,Y,Y,N
CA10002402,0720017,D,20,M,A,Y,N,N,N,N,N
CA10002403,0725006,R,60,F,W,Y,N,N,N,N,N
CA10002404,0725002,D,44,M,O,Y,Y,Y,Y,Y,Y
CA10002405,0720026,N,42,F,W,N,Y,Y,N,Y,Y
CA10002406,0720012,D,21,F,W,Y,N,N,Y,N,N
CA10002407,0725006,D,52,M,A,Y,N,N,N,Y,N
CA10002408,0725014,N,29,M,W,N,Y,N,N,N,N
CA10002409,0725008,N,20,M,H,N,N,N,N,N,N
CA10002410,0200122,N,81,F,W,Y,Y,N,Y,Y,N
CA10002411,0200130,N,70,M,H,Y,N,Y,N,N,N
CA10002412,0725007,N,48,M,W,Y,N,N,N,N,Y
CA10002413,0725004,N,82,F,H,Y,Y,N,Y,N,N
CA10002414,0720024,D,22,M,W,Y,Y,Y,Y,Y,Y
CA10002415,0720024,D,82,F,W,Y,Y,N,Y,Y,N
CA10002416,0200122,N,83,F,W,Y,N,N,N,N,Y
CA10002417,0100267,D,66,M,W,Y,N,Y,Y,Y,Y
CA10002418,0720023,R,18,F,O,Y,Y,N,Y,Y,Y
CA10002419,0710053,D,77,F,H,N,Y,N,Y,N,N
CA10002420,0725010,D,65,M,W,Y,N,N,N,Y,N
CA10002421,0100267,N,66,F,H,Y,Y,N,N,N,Y
CA10002422,0720019,D,62,F,H,Y,N,N,N,Y,Y
CA10002423,0720020,R,36,M,W,Y,N,Y,Y,N,Y
CA10002424,0720022,N,48,M,W,Y,N,Y,N,Y,Y
CA10002425,0720027,N,37,M,W,Y,Y,N,N,Y,Y
CA10002426,0720013,N,22,F,H,Y,Y,N,Y,Y,Y
CA10002427,0710050,D,83,F,W,N,Y,Y,Y,Y,Y
CA10002428,0200029,D,21,F,W,Y,N,N,Y,Y,N
CA10002429,0200121,N,70,M,W,N,N,N,N,N,N
CA10002430,0200142,R,61,M,H,Y,Y,Y,Y,Y,N
CA10002431,0720015,N,77,F,H,Y,N,Y,N,N,Y
CA10002432,0720025,D,39,F,W,N,N,N,N,N,N
CA10002433,0250052,D,34,F,W,Y,N,N,N,N,N
CA10002434,0200130,N,68,F,H,N,N,N,N,Y,N
CA10002435,0725006,D,37,M,W,Y,N,Y,Y,Y,Y
CA10002436,0200048,D,32,F,W,Y,Y,Y,Y,N,Y
CA10002437,0710050,D,70,M,W,N,N,Y,N,Y,Y
CA10002438,0725014,D,34,F,H,Y,N,N,N,N,Y
CA10002439,0725011,R,55,M,W,N,Y,Y,Y,Y,N
CA10002440,0720027,D,31,M,B,Y,Y,N,Y,N,Y
CA10002441,0100134,N,57,F,W,Y,N,Y,Y,N,Y
CA10002442,0725004,D,82,F,W,Y,Y,Y,Y,N,Y
CA10002443,0725010,R,76,M,O,N,N,Y,Y,Y,N
CA10002444,0710051,N,85,M,H,Y,Y,Y,Y,N,Y
CA10002445,0725014,D,69,U,W,Y,Y,N,N,N,N
CA10002446,0725003,D,23,M,B,Y,Y,N,Y,N,N
CA10002447,0710053,N,30,M,W,Y,N,Y,Y,Y,Y
CA10002448,0720011,D,66,F,H,Y,N,N,N,N,N
CA10002449,0725013,D,21,U,B,Y,Y,N,Y,N,N
CA10002450,0720022,N,57,F,H,Y,N,N,Y,N,Y
CA10002451,0725007,D,72,F,O,N,Y,N,Y,Y,N
CA10002452,0720013,D,72,M,W,Y,Y,Y,Y,Y,Y
CA10002453,0200142,R,31,F,H,Y,N,N,N,N,N
CA10002454,0725006,D,41,M,W,Y,N,N,N,N,N
CA10002455,0200121,N,45,U,A,N,N,N,N,N,N
CA10002456,0725012,D,62,F,W,Y,N,N,Y,Y,N
CA10002457,0725004,D,51,F,O,Y,N,N,Y,N,N
CA10002458,0100267,N,18,M,W,Y,N,Y,Y,Y,N
CA10002459,0200130,N,21,M,H,N,Y,N,N,Y,Y
CA10002460,0720026,D,75,M,B,Y,N,Y,Y,N,Y
CA10002461,0710051,D,34,F,H,Y,Y,Y,N,Y,Y
CA10002462,0720030,D,25,M,H,Y,N,Y,Y,Y,Y
CA10002463,0725011,D,25,M,W,N,Y,Y,Y,Y,Y
CA10002464,0725001,D,83,M,B,Y,Y,N,N,Y,N
CA10002465,0720011,D,66,F,H,Y,N,N,N,N,N
CA10002466,0725005,R,27,M,H,N,Y,N,N,N,Y
CA10002467,0725016,N,58,F,W,Y,N,Y,Y,Y,Y
CA10002468,0725010,D,85,F,W,Y,Y,Y,Y,N,Y
CA10002469,0250047,N,51,F,H,Y,Y,N,Y,N,N
CA10002470,0720021,N,53,M,W,Y,Y,Y,Y,Y,Y
CA10002471,0725012,D,37,F,H,Y,Y,Y,Y,N,Y
CA10002472,0725016,D,59,F,W,Y,Y,Y,Y,Y,Y
CA10002473,0710050,D,72,F,H,Y,Y,N,Y,Y,N
CA10002474,0720019,N,21,F,W,Y,Y,Y,Y,N,N
CA10002475,0725006,D,67,F,W,Y,Y,N,Y,Y,Y
CA10002476,0725007,D,52,U,B,Y,Y,Y,N,Y,N
CA10002477,0250047,N,83,M,W,N,Y,Y,Y,Y,Y
CA10002478,0725008,N,43,F,W,Y,N,N,Y,N,N
CA10002479,0720020,N,28,M,W,N,Y,N,Y,Y,Y
CA10002480,0720017,D,77,F,W,Y,N,Y,N,Y,Y
CA10002481,0100267,N,68,U,W,Y,N,N,N,N,N
CA10002482,0720021,R,39,F,W,Y,N,N,Y,N,Y
CA10002483,0720014,D,55,F,W,Y,Y,Y,Y,Y,Y
CA10002484,0710051,D,26,M,H,Y,N,N,Y,Y,Y
CA10002485,0725008,N,63,M,H,Y,N,N,Y,Y,Y
CA10002486,0710051,D,34,M,A,Y,Y,Y,Y,Y,Y
CA10002487,0200136,D,85,M,H,Y,Y,Y,Y,Y,N
CA10002488,0250052,D,32,U,H,Y,N,Y,Y,N,Y
CA10002489,0720019,D,72,F,H,N,N,Y,Y,Y,Y
CA10002490,0200048,D,67,M,W,Y,Y,N,Y,N,Y
CA10002491,0720013,D,30,F,W,Y,Y,N,N,N,Y
CA10002492,0100134,N,20,F,B,Y,N,N,Y,N,Y
CA10002493,0200142,D,60,M,H,Y,Y,N,N,Y,N
CA10002494,0720021,D,74,F,W,Y,N,N,N,N,N
CA10002495,0720013,D,43,F,W,Y,Y,Y,Y,Y,Y
CA10002496,0200147,N,75,F,W,Y,Y,Y,Y,Y,Y
CA10002497,0710051,N,82,M,H,N,N,Y,N,N,Y
CA10002498,0200147,D,46,M,H,Y,N,N,N,N,Y
CA10002499,0720014,D,70,M,W,N,N,Y,N,N,N
CA10002500,0710049,D,57,F,W,Y,N,N,N,N,Y
CA10002501,0720027,D,63,U,W,Y,Y,N,N,N,N
CA10002502,0725011,R,43,M,W,Y,Y,N,N,N,N
CA10002503,0725004,D,84,F,H,Y,N,Y,Y,Y,Y
CA10002504,0725015,D,79,F,A,N,Y,N,N,N,N
CA10002505,0725016,D,46,M,H,Y,N,N,N,Y,N
CA10002506,0720027,D,83,M,H,Y,N,N,N,Y,N
CA10002507,0720028,D,18,F,W,N,Y,Y,Y,Y,Y
CA10002508,0720012,N,50,F,W,Y,N,Y,Y,Y,Y
CA10002509,0725002,D,61,M,W,Y,N,N,Y,N,N
