"block","mprec","pct_block"
"060971540003012","0400109",0.158577
"060971540001008","0400109",0.726419
"060971540001019","0400109",0.379948
"060971540003009","0400109",0.016715
"060971540001018","0400108",0.998498
"060971540001011","0400108",0.018907
"060971540001014","0400108",1
"060971540001009","0400108",0.263632
"060971540003013","0400108",1
"060971540001021","0400108",1
"060971540001034","0400108",1
"060971540003012","0400108",0.841423
"060971540003015","0400108",1
"060971540001020","0400108",1
"060971540001008","0400108",0.201936
"060971540001019","0400108",0.620052
"060971540003018","0400108",0.999824
"060971540001036","0400108",1
"060971540003017","0400108",1
"060971540003009","0400108",0.119273
"060971540003026","0400108",1
"060971540003027","0400108",1
"060971540001028","0400108",1
"060971540001035","0400108",0.999512
"060971540001026","0400108",1
"060971540001024","0400108",1
"060971540002032","0400108",1
"060971540001029","0400108",0.000651
"060971540003028","0400108",0.003664
"060971540003029","0400108",0.000008
"060971540001008","0400108",0.000053
"060971511001026","0200020",0.000001
"060971511001022","0200020",0.000004
"060971511001023","0200020",0.576069
"060971511001026","0200022",0.000001
"060971511001025","0200022",0.999951
"060971535024032","0200022",0.000001
"060971511001025","0200022",0.000048
"060971538071009","0490025",0.000001
"060971538071014","0490025",1
"060971538071017","0490025",1
"060971538071012","0490025",1
"060971538071022","0490025",1
"060971538071011","0490025",1
"060971538071013","0490025",1
"060971538071016","0490025",1
"060971538071010","0490025",0.908686
"060971538071023","0490025",1
"060971538071018","0490025",1
"060971538071021","0490025",1
"060971538071020","0490025",1
"060971538071019","0490025",1
"060971538093001","0490025",1
"060971538093003","0490025",1
"060971538093002","0490025",1
"060971538092000","0490025",0.000004
"060971538093010","0490025",1
"060971538093008","0490025",0.000015
"060971538093011","0490025",0.215203
"060971511001022","0200021",0.000001
"060971511001023","0200021",0.423682
"060971511001025","0200021",0.000001
"060971538063009","0490024",0.000029
"060971538063008","0490024",1
"060971538063002","0490024",0.000017
"060971538063004","0490024",0.000025
"060971538062000","0490024",0.000004
"060971538111008","0490027",1
"060971538111011","0490027",1
"060971538111010","0490027",1
"060971538111009","0490027",1
"060971538081008","0490027",0.007311
"060971538111007","0490027",0.892984
"060971538113000","0490027",0.678776
"060971539051000","0400101",0.007701
"060971539051009","0400101",0.009258
"060971539051009","0400100",0.000535
"060971539051000","0400100",0.000009
"060971539051010","0400100",1
"060971539041000","0400100",0.000001
"060971539041010","0400100",0.000011
"060971539041009","0400100",1
"060971539021037","0400100",0.000001
"060971539041011","0400100",1
"060971539051009","0400100",0.423455
"060971539021038","0400100",0.000002
"060971539042000","0400100",0.118402
"060971538063009","0490026",0.000002
"060971538063008","0490026",0.000001
"060971538062001","0490026",1
"060971538062002","0490026",1
"060971538062000","0490026",1
"060971538071011","0490026",0.000056
"060971538081005","0490029",0.000008
"060971538042002","0490029",0.000014
"060971538083000","0490029",0.601108
"060971538042012","0490029",0.444450
"060971538083011","0490029",0.652121
"060971538083012","0490029",1
"060971538102000","0490029",0.000003
"060971538083001","0490029",1
"060971538083013","0490029",1
"060971538083017","0490029",1
"060971538083005","0490029",1
"060971538083015","0490029",1
"060971538083003","0490029",1
"060971538083018","0490029",1
"060971538083002","0490029",1
"060971538083019","0490029",1
"060971538083006","0490029",1
"060971538083014","0490029",1
"060971538083007","0490029",1
"060971538083016","0490029",1
"060971538083023","0490029",1
"060971538041014","0490029",0.000003
"060971538083020","0490029",1
"060971538083021","0490029",1
"060971538083022","0490029",1
"060971538081000","0490029",0.000001
